Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2022,Volkswagen Group of,VGA,AUDI,SQ7,MNAV-SQ7,0,3.996,MVGAT04.0NAV,Truck,500,8,DCUE,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.20,23.9,1,Not eqipped,MVGA10065815,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0191000,0.1480000,485.0000000,0.0240000,0.0010000,0.0031000,0.0010000,18.2000000,MPG,16.8000000,17.6000000,20.8000000,,1.7100000,1.5700000,0.6900000,59.799,0.21346,0.027017,5.845,-0.09800,0.025602,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,AUDI,SQ7,MNAV-SQ7,0,3.996,MVGAT04.0NAV,Truck,500,8,DCUE,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.20,23.9,1,Not eqipped,MVGA10065816,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0032000,0.1440000,306.0000000,0.0048000,0,0.0018000,0,28.8000000,MPG,,,,,3.1300000,2.5900000,0.1000000,59.799,0.21346,0.027017,5.845,-0.09800,0.025602,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,AUDI,SQ8,MNAV-SQ8,1,3.996,MVGAT04.0NAV,Truck,500,8,DCUE,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.20,23.1,1,Not eqipped,MVGA10065876,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0194000,0.1600000,486.0000000,0.0246000,0.0020000,0.0033000,0.0010000,18.2000000,MPG,17.2000000,17.6000000,20.2000000,,1.1800000,0.9500000,0.5800000,61.081,0.19537,0.029695,0.562,-0.05710,0.028408,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,AUDI,SQ8,MNAV-SQ8,1,3.996,MVGAT04.0NAV,Truck,500,8,DCUE,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.20,23.1,1,Not eqipped,MVGA10065877,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0042000,0.2460000,313.0000000,0.0051000,0.0010000,0.0025000,0,28.2000000,MPG,,,,,0.3100000,0.2400000,0.0400000,61.081,0.19537,0.029695,0.562,-0.05710,0.028408,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,0,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3500,3.30,27.4,1,Not eqipped,NVGA10069920,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0694000,0.2740000,368.0000000,0.0258000,,0.0055000,0.0010000,24.1000000,MPG,22.1000000,23.4000000,27.8000000,,-0.4500000,-0.3200000,-0.5600000,52.940,0.11140,0.021520,-2.200,-0.17080,0.021250,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,0,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3500,3.30,27.4,1,Not eqipped,NVGA10069921,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0057000,0.0990000,308.0000000,0.0078000,0,0.0016000,0,28.7000000,MPG,28.0000000,27.6000000,31.4000000,,2.2000000,1.3400000,0.1300000,48.130,0.10130,0.019560,3.420,0.03440,0.018110,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,0,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3500,3.30,27.4,1,Not eqipped,NVGA10069922,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007000,0.0170000,209.0000000,0.0027000,,0.0005000,0,42.3000000,MPG,,,,,5.8100000,4.3000000,0.1700000,48.130,0.10130,0.019560,3.420,0.03440,0.018110,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,0,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3500,3.30,27.4,1,Not eqipped,NVGA10069923,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0163000,0.2620000,314.0000000,0.0056000,0.0010000,0.0054000,0,28.1000000,MPG,18.4000000,33.0000000,,,-1.7400000,-0.7800000,-0.3800000,48.130,0.10130,0.019560,3.420,0.03440,0.018110,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,0,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3500,3.30,27.4,1,Not eqipped,NVGA10069924,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0015000,0.0850000,360.0000000,0.0093000,0,0.0011000,0,24.5000000,MPG,,,,,2.3100000,1.6700000,-0.0900000,48.130,0.10130,0.019560,3.420,0.03440,0.018110,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,1,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.30,27.4,1,Not eqipped,NVGA10069925,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0067000,0.1030000,319.0000000,0.0089000,0,0.0017000,0.0010000,27.7000000,MPG,26.8000000,26.7000000,30.3000000,,1.0700000,0.8400000,-0.3600000,50.490,0.10130,0.020200,7.260,0.05250,0.018870,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,1,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.30,27.4,1,Not eqipped,NVGA10069926,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0017000,0.0330000,215.0000000,0.0024000,,0.0010000,0.0010000,41.1000000,MPG,,,,,0.9600000,0.7500000,-0.4300000,50.490,0.10130,0.020200,7.260,0.05250,0.018870,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,1,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.30,27.4,1,Not eqipped,NVGA10069927,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0180000,0.2900000,338.0000000,0.0073000,0.0010000,0.0068000,0.0010000,26.1000000,MPG,16.7000000,31.0000000,,,-3.0800000,-1.7000000,-0.9300000,50.490,0.10130,0.020200,7.260,0.05250,0.018870,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,1,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.30,27.4,1,Not eqipped,NVGA10069928,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0019000,0.0190000,371.0000000,0.0129000,0,0.0009000,0.0010000,23.8000000,MPG,,,,,0.7500000,1.0400000,-0.5100000,50.490,0.10130,0.020200,7.260,0.05250,0.018870,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TT Coupe,NA3T-TT-105,1,1.984,NVGAJ02.0A3T,Both,228,4,DHHA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3750,3.30,27.4,1,Not eqipped,NVGA10069929,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0608000,0.2520000,372.0000000,0.0276000,,0.0050000,0.0020000,23.8000000,MPG,21.5000000,23.1000000,27.4000000,,1.2400000,0.9300000,-0.1700000,55.540,0.11140,0.022220,-4.470,-0.11610,0.021020,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TTS,NAAB-TT-106,0,1.984,NVGAV02.0AAB,Car,288,4,DLRA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3625,3.30,28.2,1,Not eqipped,NVGA10070610,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0176616,0.2003134,297.0000000,0.0138913,0.0004723,0.0028021,0.0013010,29.7000000,MPG,28.9217842,28.6836577,32.3980195,,0.6557825,0.5391296,-0.2258196,51.640,0.16640,0.020900,4.140,0.01950,0.020610,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TTS,NAAB-TT-106,0,1.984,NVGAV02.0AAB,Car,288,4,DLRA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3625,3.30,28.2,1,Not eqipped,NVGA10070611,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006368,0.0158521,217.0000000,0.0023400,,0.0002978,0,40.7000000,MPG,,,,,0.8453242,0.6833301,-0.1653909,51.640,0.16640,0.020900,4.140,0.01950,0.020610,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TTS,NAAB-TT-106,0,1.984,NVGAV02.0AAB,Car,288,4,DLRA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3625,3.30,28.2,1,Not eqipped,NVGA10070612,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0216101,0.1894248,305.0000000,0.0067345,0.0007012,0.0056949,0.0003198,28.9000000,MPG,19.7547775,33.2961701,,,-6.0314950,-3.3351420,-1.5691240,51.640,0.16640,0.020900,4.140,0.01950,0.020610,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TTS,NAAB-TT-106,0,1.984,NVGAV02.0AAB,Car,288,4,DLRA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3625,3.30,28.2,1,Not eqipped,NVGA10070614,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0219549,0.5086415,362.0000000,0.0090027,0.0004806,0.0138239,0.0010402,24.3000000,MPG,,,,,1.1127130,0.8025623,-0.3263993,51.640,0.16640,0.020900,4.140,0.01950,0.020610,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,Audi,TTS,NAAB-TT-106,0,1.984,NVGAV02.0AAB,Car,288,4,DLRA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3625,3.30,28.2,1,Not eqipped,NVGA10070615,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0858534,0.3971323,375.0000000,0.0281770,,0.0104821,0.0030501,23.6000000,MPG,21.6044110,22.8247516,27.1985132,,0.7387505,0.5683292,-0.0347030,56.800,0.18310,0.022990,-10.990,0.12260,0.020840,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060845,MFR,Yes,KVGA10054387,16.8,5250,18.8,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,460.0000000,,,0,0,19.3000000,MPG,18.0000000,18.6000000,21.4000000,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060846,MFR,Yes,KVGA10054388,16.8,5250,18.8,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,278.0000000,,,0,0,32.0000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060848,MFR,Yes,KVGA10054389,16.8,5250,18.8,90,US06,61,Tier 2 Cert Gasoline,US06,,,357.0000000,,,0,0,25.0000000,MPG,15.8000000,29.2000000,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060849,MFR,Yes,KVGA10054390,16.8,5250,18.8,95,SC03,61,Tier 2 Cert Gasoline,SC03,,,535.0000000,,,0,0,17.0000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060850,MFR,Yes,KVGA10054391,16.8,5250,18.8,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,,,539.0000000,,,0,0,16.5000000,MPG,15.5000000,15.8000000,18.6000000,,0,0,0,55.146,0.71342,0.026440,3.002,0.61820,0.023963,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060859,MFR,Yes,KVGA10054387,17.4,5500,18.8,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,470.0000000,,,0,0,18.9000000,MPG,17.6000000,18.2000000,21.0000000,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060860,MFR,Yes,KVGA10054388,17.4,5500,18.8,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,284.0000000,,,0,0,31.3000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060861,MFR,Yes,KVGA10054389,17.4,5500,18.8,90,US06,61,Tier 2 Cert Gasoline,US06,,,364.0000000,,,0,0,24.5000000,MPG,15.5000000,28.6000000,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060862,MFR,Yes,KVGA10054391,17.4,5500,18.8,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,,,552.0000000,,,0,0,16.1000000,MPG,15.2000000,15.5000000,18.2000000,,0,0,0,55.146,0.71342,0.026440,3.002,0.61820,0.023963,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10060864,MFR,Yes,KVGA10054390,17.4,5500,18.8,95,SC03,61,Tier 2 Cert Gasoline,SC03,,,549.0000000,,,0,0,16.7000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10066121,MFR,Yes,KVGA10054387,19.0,5500,24.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,486.0000000,,,0,0,18.3000000,MPG,17.0000000,17.5000000,20.2000000,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10066133,MFR,Yes,KVGA10054388,19.0,5500,24.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,306.0000000,,,0,0,29.0000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10066134,MFR,Yes,KVGA10054389,19.0,5500,24.0,90,US06,61,Tier 2 Cert Gasoline,US06,,,391.0000000,,,0,0,22.7000000,MPG,14.9000000,26.4000000,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10066135,MFR,Yes,KVGA10054391,19.0,5500,24.0,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,,,570.0000000,,,0,0,15.6000000,MPG,14.6000000,14.9000000,17.5000000,,0,0,0,55.146,0.71342,0.026440,3.002,0.61820,0.023963,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Bentayga V8,BY636019137,0,3.996,KVGAT04.0PAA,Truck,542,8,DCU,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.20,24.0,1,Not eqipped,KVGA10066136,MFR,Yes,KVGA10054390,19.0,5500,24.0,95,SC03,61,Tier 2 Cert Gasoline,SC03,,,566.0000000,,,0,0,15.7000000,MPG,,,,,0,0,0,50.132,0.64856,0.024037,2.729,0.56200,0.021784,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Flying Spur,BY631 81292,0,3.996,MVGAV04.0PAA,Car,542,8,CVDA,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.14,19.1,1,Not eqipped,MVGA10067813,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0164000,0.0900000,474.0000000,0.0120000,0.0010000,0.0043000,0.0020000,18.8000000,MPG,17.9000000,18.1000000,20.8000000,,-0.9200000,-0.1000000,-0.4400000,60.474,0.41715,0.021252,13.194,0.08437,0.021499,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,BENTLEY,Flying Spur,BY631 81292,0,3.996,MVGAV04.0PAA,Car,542,8,CVDA,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.14,19.1,1,Not eqipped,MVGA10067814,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001000,0.0700000,317.0000000,0.0015000,0,0.0001000,0,28.1000000,MPG,,,,,6.7200000,5.0100000,-0.1200000,60.474,0.41715,0.021252,13.194,0.08437,0.021499,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,0,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057494,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0066000,0.0200000,504.0000000,0.0069000,,0.0006000,0.0010000,17.8000000,MPG,13.3000000,19.8000000,,,-1.4300000,-0.7700000,-0.4700000,49.233,0.46119,0.021243,-13.248,0.19923,0.019142,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,0,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057495,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0052000,0,371.0000000,0.0080000,,0.0022000,0.0010000,24.2000000,MPG,,,,,4.6500000,3.8200000,0.3500000,49.233,0.46119,0.021243,-13.248,0.19923,0.019142,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,0,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057496,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0243000,0.2090000,560.0000000,0.0216000,,0.0061000,0,16.0000000,MPG,15.1000000,15.6000000,17.8000000,,2.3500000,2.1500000,1.3200000,49.233,0.46119,0.021243,-13.248,0.19923,0.019142,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,0,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057502,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0016000,0.0970000,588.0000000,0.0129000,0.0020000,,0,15.2000000,MPG,,,,,-0.0500000,-0.8900000,-0.6500000,49.233,0.46119,0.021243,-13.248,0.19923,0.019142,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,0,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057508,MFR,No,,,,,11,Cold CO,61,Tier 2 Cert Gasoline,FTP,0.3827000,1.2750000,689.0000000,0.0247000,,0.0284000,0,12.9000000,MPG,10.9000000,12.3000000,14.9000000,,-2.1400000,-0.6600000,0.3200000,54.156,0.50731,0.023367,-14.573,0.21916,0.021056,TWC,Three-way catalyst,N,,,N,No averaging
2022,Volkswagen Group of,VGA,LAMBORGHINI,Huracan performante,LB62_FL_9616,1,5.204,LVGAV05.2NDE,Car,630,10,DGFA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.94,42.8,2,"Equipped, not shifted by SIL",LVGA10057504,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0322000,0.2380000,563.0000000,0.0196000,,0.0066000,0.0010000,16.0000000,MPG,14.9000000,15.4000000,18.3000000,,1.7000000,1.6800000,0.9100000,53.055,0.53028,0.019963,-3.340,0.07600,0.020213,TWC,Three-way catalyst,N,,,N,No averaging
